id,district,lor,street,month,hour,weekday,injury,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude,Combo_type
193274,Steglitz-Zehlendorf,6040810,Dahlem,March,9,Monday,minor,0,Stationary Traffic,Daylight,1,1,0,0,0,0,Dry,13.29911,52.46523,bicycle + car + 
193275,Steglitz-Zehlendorf,6030504,Teltower Damm,March,14,Tuesday,minor,5,Turning,Daylight,1,1,0,0,0,0,Wet,13.27314,52.40974,bicycle + car + 
193276,Pankow,3010101,Bucher Forst,March,15,Monday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Wet,13.48498,52.64879,car + 
193277,Reinickendorf,12302107,Schorfheidestraße,March,15,Monday,minor,0,Driving,Daylight,0,0,0,1,0,0,Wet,13.33758,52.59578,motorbike + 
193278,Spandau,5020626,Adamstraße,March,22,Friday,serious,6,Turning,Night,0,1,1,0,0,0,Dry,13.19548,52.52904,car + pedestrian + 
193279,Friedrichshain-Kreuzberg,2040701,Andreasviertel,March,9,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.42499,52.51446,car + 
193280,Neukölln,8010214,Glasower Straße,March,14,Monday,minor,0,Crossing,Daylight,1,1,0,0,0,0,Wet,13.44348,52.46419,bicycle + car + 
193281,Charlottenburg-Wilmersdorf,4030518,Tegeler Weg,March,14,Thursday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.29856,52.52405,car + pedestrian + 
193282,Neukölln,8041037,Alt-Rudow,March,14,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.49536,52.43164,car + 
193283,Lichtenberg,11030720,Herzbergstraße,March,10,Tuesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Dry,13.49182,52.52304,car + 
193284,Mitte,1011306,Heine-Viertel Ost,March,13,Monday,minor,6,Turning,Daylight,0,0,1,0,0,1,Dry,13.42127,52.50974,pedestrian + other
193285,Tempelhof-Schöneberg,7010101,Wittenbergplatz/Viktoria-Luise-Platz,March,10,Tuesday,minor,6,Other,Daylight,0,1,1,0,0,0,Dry,13.34542,52.49888,car + pedestrian + 
193286,Marzahn-Hellersdorf,10030724,Oberfeldstraße,March,12,Monday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.5656,52.52929,car + 
193287,Neukölln,8020622,Parchimer Allee,March,9,Thursday,serious,1,Paralle Traffic,Daylight,0,1,0,1,0,0,Wet,13.43759,52.45078,car + motorbike + 
193288,Charlottenburg-Wilmersdorf,4030623,Ernst-Reuter-Platz,March,12,Monday,minor,6,Turning,Daylight,0,1,1,0,0,0,Dry,13.32562,52.50917,car + pedestrian + 
193289,Friedrichshain-Kreuzberg,2020206,Graefekiez,March,14,Tuesday,minor,2,Turning,Daylight,0,1,0,0,0,0,Wet,13.40588,52.48951,car + 
193290,Pankow,3030715,Heinersdorf,March,11,Monday,minor,5,Turning,Daylight,0,1,0,0,0,0,Dry,13.42955,52.57186,car + 
193291,Treptow-Köpenick,9052001,Köpenick Nord,March,10,Tuesday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.58389,52.46324,car + pedestrian + 
193292,Marzahn-Hellersdorf,10040932,Alt-Mahlsdorf,March,11,Monday,minor,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.61994,52.51238,bicycle + car + 
193293,Friedrichshain-Kreuzberg,2020202,Rathaus Yorckstraße,March,7,Monday,minor,3,Stationary Traffic,Daylight,0,1,0,0,1,0,Dry,13.38869,52.49418,car + truck + 
193294,Mitte,1022104,Emdener Straße,March,10,Tuesday,serious,2,Other,Daylight,0,1,0,0,0,0,Dry,13.33916,52.52678,car + 
193295,Tempelhof-Schöneberg,7070704,Nahariyastraße,March,7,Monday,serious,6,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.42301,52.39498,car + pedestrian + 
193296,Lichtenberg,11051330,Karlshorst West,March,8,Monday,minor,1,Paralle Traffic,Daylight,1,1,0,0,0,0,Dry,13.51695,52.49009,bicycle + car + 
193297,Friedrichshain-Kreuzberg,2030402,Wrangelkiez,March,13,Friday,serious,5,Crossing,Daylight,1,1,0,0,0,0,Dry,13.44792,52.49782,bicycle + car + 
193298,Mitte,1011104,Körnerstraße,March,14,Tuesday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.36719,52.50462,car + pedestrian + 
193299,Steglitz-Zehlendorf,6030503,Zehlendorf Mitte,March,9,Monday,serious,5,Crossing,Daylight,0,1,0,0,0,1,Dry,13.24257,52.43389,car + other
193300,Pankow,3061126,Arnimplatz,March,15,Thursday,minor,6,Overtaking,Daylight,0,1,1,0,0,0,Wet,13.41278,52.55749,car + pedestrian + 
193301,Steglitz-Zehlendorf,6020304,Kaiser-Wilhelm-Straße,March,10,Monday,minor,0,Driving,Daylight,1,0,0,0,0,0,Dry,13.33801,52.432,bicycle + 
193302,Reinickendorf,12214125,Waldidyll/Flughafensee,March,13,Tuesday,minor,1,Paralle Traffic,Daylight,0,1,0,0,0,0,Wet,13.29975,52.57031,car + 
193303,Friedrichshain-Kreuzberg,2020206,Graefekiez,March,8,Monday,minor,0,Driving,Daylight,0,0,0,0,0,1,Wet,13.40571,52.48961,other
193304,Reinickendorf,12103218,Teichstraße,March,10,Tuesday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Wet,13.35182,52.57369,car + 
193305,Friedrichshain-Kreuzberg,2040502,Friedenstraße,March,19,Sunday,minor,5,Other,Night,0,1,0,0,0,0,Dry,13.43307,52.51867,car + 
193306,Neukölln,8010301,Reuterkiez,March,19,Sunday,minor,2,Stationary Traffic,Night,0,1,0,0,0,0,Wet,13.43566,52.484,car + 
193307,Treptow-Köpenick,9010401,Johannisthal West,March,12,Tuesday,minor,0,Overtaking,Daylight,0,1,1,0,0,0,Dry,13.50051,52.44743,car + pedestrian + 
193308,Steglitz-Zehlendorf,6010209,Feuerbachstraße,March,18,Sunday,minor,5,Crossing,Night,0,1,0,0,0,0,Wet,13.3376,52.46031,car + 
193309,Reinickendorf,12103116,Hausotterplatz,March,15,Sunday,serious,5,Crossing,Daylight,0,1,0,1,0,0,Dry,13.37246,52.56821,car + motorbike + 
193310,Reinickendorf,12214422,Klixstraße,March,11,Sunday,minor,2,Stationary Traffic,Daylight,0,1,0,0,0,0,Dry,13.31108,52.56933,car + 
193311,Reinickendorf,12304313,Borsigwalde,March,13,Tuesday,minor,5,Crossing,Daylight,0,1,0,0,0,0,Wet,13.30257,52.58437,car + 
